,raintomorrow,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
6602,0.0,,,,,,,,,,,,,,,,,
6603,0.0,,,,,,,,,,,,,,,,,
6604,0.0,,,,,,,,,,,,,,,,,
6605,0.0,,,,,,,,,,,,,,,,,
6606,0.0,,,,,,,,,,,,,,,,,
6607,1.0,,,,,,,,,,,,,,,,,
6609,0.0,,,,,,,,,,,,,,,,,
6610,0.0,,,,,,,,,,,,,,,,,
6611,0.0,,,,,,,,,,,,,,,,,
6612,0.0,,,,,,,,,,,,,,,,,
6613,0.0,,,,,,,,,,,,,,,,,
6614,0.0,,,,,,,,,,,,,,,,,
6615,0.0,,,,,,,,,,,,,,,,,
6616,0.0,,,,,,,,,,,,,,,,,
6617,0.0,,,,,,,,,,,,,,,,,
6618,0.0,,,,,,,,,,,,,,,,,
9058,0.0,,,,,,,,,,,,,,,,,
9059,1.0,,,,,,,,,,,,,,,,,
9061,0.0,,,,,,,,,,,,,,,,,
9062,0.0,,,,,,,,,,,,,,,,,
9063,0.0,,,,,,,,,,,,,,,,,
9064,0.0,,,,,,,,,,,,,,,,,
9065,1.0,,,,,,,,,,,,,,,,,
9068,0.0,,,,,,,,,,,,,,,,,
9069,0.0,,,,,,,,,,,,,,,,,
9070,0.0,,,,,,,,,,,,,,,,,
9071,0.0,,,,,,,,,,,,,,,,,
9073,1.0,,,,,,,,,,,,,,,,,
9076,0.0,,,,,,,,,,,,,,,,,
9077,0.0,,,,,,,,,,,,,,,,,
9078,0.0,,,,,,,,,,,,,,,,,
9079,0.0,,,,,,,,,,,,,,,,,
9080,0.0,,,,,,,,,,,,,,,,,
9081,0.0,,,,,,,,,,,,,,,,,
9082,1.0,,,,,,,,,,,,,,,,,
9085,0.0,,,,,,,,,,,,,,,,,
9086,0.0,,,,,,,,,,,,,,,,,
9087,0.0,,,,,,,,,,,,,,,,,
9088,0.0,,,,,,,,,,,,,,,,,
9089,1.0,,,,,,,,,,,,,,,,,
9091,0.0,,,,,,,,,,,,,,,,,
9092,0.0,,,,,,,,,,,,,,,,,
9093,0.0,,,,,,,,,,,,,,,,,
9094,0.0,,,,,,,,,,,,,,,,,
9095,0.0,,,,,,,,,,,,,,,,,
9096,0.0,,,,,,,,,,,,,,,,,
9097,0.0,,,,,,,,,,,,,,,,,
9098,0.0,,,,,,,,,,,,,,,,,
9099,1.0,,,,,,,,,,,,,,,,,
9107,1.0,,,,,,,,,,,,,,,,,
9109,1.0,,,,,,,,,,,,,,,,,
9112,0.0,,,,,,,,,,,,,,,,,
9113,1.0,,,,,,,,,,,,,,,,,
9116,0.0,,,,,,,,,,,,,,,,,
9117,0.0,,,,,,,,,,,,,,,,,
9118,1.0,,,,,,,,,,,,,,,,,
9120,1.0,,,,,,,,,,,,,,,,,
9122,0.0,,,,,,,,,,,,,,,,,
9123,0.0,,,,,,,,,,,,,,,,,
9124,0.0,,,,,,,,,,,,,,,,,
9125,1.0,,,,,,,,,,,,,,,,,
9129,0.0,,,,,,,,,,,,,,,,,
9130,1.0,,,,,,,,,,,,,,,,,
9132,1.0,,,,,,,,,,,,,,,,,
9133,0.0,,,,,,,,,,,,,,,,,
9134,0.0,,,,,,,,,,,,,,,,,
9135,0.0,,,,,,,,,,,,,,,,,
9136,0.0,,,,,,,,,,,,,,,,,
9137,0.0,,,,,,,,,,,,,,,,,
9138,1.0,,,,,,,,,,,,,,,,,
9140,0.0,,,,,,,,,,,,,,,,,
9141,0.0,,,,,,,,,,,,,,,,,
9142,0.0,,,,,,,,,,,,,,,,,
9143,1.0,,,,,,,,,,,,,,,,,
9145,1.0,,,,,,,,,,,,,,,,,
9157,0.0,,,,,,,,,,,,,,,,,
9158,1.0,,,,,,,,,,,,,,,,,
9163,0.0,,,,,,,,,,,,,,,,,
9164,0.0,,,,,,,,,,,,,,,,,
9165,1.0,,,,,,,,,,,,,,,,,
9171,0.0,,,,,,,,,,,,,,,,,
9172,0.0,,,,,,,,,,,,,,,,,
9173,0.0,,,,,,,,,,,,,,,,,
9174,0.0,,,,,,,,,,,,,,,,,
9175,0.0,,,,,,,,,,,,,,,,,
9176,0.0,,,,,,,,,,,,,,,,,
9177,0.0,,,,,,,,,,,,,,,,,
9178,0.0,,,,,,,,,,,,,,,,,
9179,0.0,,,,,,,,,,,,,,,,,
9180,1.0,,,,,,,,,,,,,,,,,
9182,1.0,,,,,,,,,,,,,,,,,
9184,0.0,,,,,,,,,,,,,,,,,
9185,0.0,,,,,,,,,,,,,,,,,
9186,0.0,,,,,,,,,,,,,,,,,
9187,1.0,,,,,,,,,,,,,,,,,
9189,0.0,,,,,,,,,,,,,,,,,
9191,0.0,,,,,,,,,,,,,,,,,
9192,0.0,,,,,,,,,,,,,,,,,
9193,0.0,,,,,,,,,,,,,,,,,
9194,0.0,,,,,,,,,,,,,,,,,
9195,1.0,,,,,,,,,,,,,,,,,
9197,1.0,,,,,,,,,,,,,,,,,
9203,0.0,,,,,,,,,,,,,,,,,
9204,0.0,,,,,,,,,,,,,,,,,
9205,1.0,,,,,,,,,,,,,,,,,
9206,0.0,,,,,,,,,,,,,,,,,
9207,1.0,,,,,,,,,,,,,,,,,
9209,1.0,,,,,,,,,,,,,,,,,
9213,0.0,,,,,,,,,,,,,,,,,
9214,0.0,,,,,,,,,,,,,,,,,
9221,0.0,,,,,,,,,,,,,,,,,
9222,0.0,,,,,,,,,,,,,,,,,
9223,1.0,,,,,,,,,,,,,,,,,
9225,1.0,,,,,,,,,,,,,,,,,
9232,0.0,,,,,,,,,,,,,,,,,
9233,0.0,,,,,,,,,,,,,,,,,
9234,0.0,,,,,,,,,,,,,,,,,
9235,0.0,,,,,,,,,,,,,,,,,
9236,0.0,,,,,,,,,,,,,,,,,
9237,0.0,,,,,,,,,,,,,,,,,
9239,0.0,,,,,,,,,,,,,,,,,
9240,0.0,,,,,,,,,,,,,,,,,
9241,0.0,,,,,,,,,,,,,,,,,
9242,0.0,,,,,,,,,,,,,,,,,
9243,0.0,,,,,,,,,,,,,,,,,
9244,0.0,,,,,,,,,,,,,,,,,
9245,1.0,,,,,,,,,,,,,,,,,
9250,0.0,,,,,,,,,,,,,,,,,
9251,0.0,,,,,,,,,,,,,,,,,
9252,0.0,,,,,,,,,,,,,,,,,
9253,0.0,,,,,,,,,,,,,,,,,
9255,0.0,,,,,,,,,,,,,,,,,
9256,0.0,,,,,,,,,,,,,,,,,
9257,0.0,,,,,,,,,,,,,,,,,
9258,0.0,,,,,,,,,,,,,,,,,
9259,0.0,,,,,,,,,,,,,,,,,
9260,0.0,,,,,,,,,,,,,,,,,
9261,0.0,,,,,,,,,,,,,,,,,
9262,1.0,,,,,,,,,,,,,,,,,
9263,0.0,,,,,,,,,,,,,,,,,
9264,0.0,,,,,,,,,,,,,,,,,
9265,0.0,,,,,,,,,,,,,,,,,
9266,0.0,,,,,,,,,,,,,,,,,
9267,0.0,,,,,,,,,,,,,,,,,
9268,0.0,,,,,,,,,,,,,,,,,
9269,0.0,,,,,,,,,,,,,,,,,
9271,0.0,,,,,,,,,,,,,,,,,
9272,0.0,,,,,,,,,,,,,,,,,
9273,0.0,,,,,,,,,,,,,,,,,
9274,0.0,,,,,,,,,,,,,,,,,
9275,0.0,,,,,,,,,,,,,,,,,
9276,0.0,,,,,,,,,,,,,,,,,
9277,0.0,,,,,,,,,,,,,,,,,
9278,0.0,,,,,,,,,,,,,,,,,
9280,0.0,,,,,,,,,,,,,,,,,
9281,0.0,,,,,,,,,,,,,,,,,
9282,0.0,,,,,,,,,,,,,,,,,
9283,0.0,,,,,,,,,,,,,,,,,
9284,0.0,,,,,,,,,,,,,,,,,
9285,0.0,,,,,,,,,,,,,,,,,
9286,0.0,,,,,,,,,,,,,,,,,
9287,0.0,,,,,,,,,,,,,,,,,
9288,0.0,,,,,,,,,,,,,,,,,
9289,0.0,,,,,,,,,,,,,,,,,
9290,0.0,,,,,,,,,,,,,,,,,
9291,0.0,,,,,,,,,,,,,,,,,
9292,0.0,,,,,,,,,,,,,,,,,
9293,0.0,,,,,,,,,,,,,,,,,
9294,0.0,,,,,,,,,,,,,,,,,
9295,0.0,,,,,,,,,,,,,,,,,
9296,0.0,,,,,,,,,,,,,,,,,
9297,0.0,,,,,,,,,,,,,,,,,
9298,0.0,,,,,,,,,,,,,,,,,
9299,0.0,,,,,,,,,,,,,,,,,
9300,0.0,,,,,,,,,,,,,,,,,
9301,0.0,,,,,,,,,,,,,,,,,
9302,0.0,,,,,,,,,,,,,,,,,
9303,0.0,,,,,,,,,,,,,,,,,
9304,1.0,,,,,,,,,,,,,,,,,
9305,0.0,,,,,,,,,,,,,,,,,
9306,0.0,,,,,,,,,,,,,,,,,
9307,1.0,,,,,,,,,,,,,,,,,
9308,0.0,,,,,,,,,,,,,,,,,
9309,0.0,,,,,,,,,,,,,,,,,
9310,0.0,,,,,,,,,,,,,,,,,
9311,0.0,,,,,,,,,,,,,,,,,
9312,0.0,,,,,,,,,,,,,,,,,
9314,0.0,,,,,,,,,,,,,,,,,
9315,0.0,,,,,,,,,,,,,,,,,
9317,0.0,,,,,,,,,,,,,,,,,
9318,0.0,,,,,,,,,,,,,,,,,
9319,0.0,,,,,,,,,,,,,,,,,
9320,0.0,,,,,,,,,,,,,,,,,
9323,0.0,,,,,,,,,,,,,,,,,
9324,0.0,,,,,,,,,,,,,,,,,
9325,0.0,,,,,,,,,,,,,,,,,
9326,0.0,,,,,,,,,,,,,,,,,
9327,0.0,,,,,,,,,,,,,,,,,
9328,0.0,,,,,,,,,,,,,,,,,
9329,0.0,,,,,,,,,,,,,,,,,
9330,0.0,,,,,,,,,,,,,,,,,
9331,0.0,,,,,,,,,,,,,,,,,
9332,1.0,,,,,,,,,,,,,,,,,
9336,0.0,,,,,,,,,,,,,,,,,
9337,0.0,,,,,,,,,,,,,,,,,
9338,0.0,,,,,,,,,,,,,,,,,
9339,0.0,,,,,,,,,,,,,,,,,
9340,1.0,,,,,,,,,,,,,,,,,
9343,0.0,,,,,,,,,,,,,,,,,
9344,0.0,,,,,,,,,,,,,,,,,
9345,0.0,,,,,,,,,,,,,,,,,
9350,0.0,,,,,,,,,,,,,,,,,
9353,0.0,,,,,,,,,,,,,,,,,
9354,0.0,,,,,,,,,,,,,,,,,
9355,1.0,,,,,,,,,,,,,,,,,
9360,0.0,,,,,,,,,,,,,,,,,
9361,0.0,,,,,,,,,,,,,,,,,
9362,0.0,,,,,,,,,,,,,,,,,
9363,0.0,,,,,,,,,,,,,,,,,
9364,0.0,,,,,,,,,,,,,,,,,
9366,1.0,,,,,,,,,,,,,,,,,
9373,0.0,,,,,,,,,,,,,,,,,
9374,1.0,,,,,,,,,,,,,,,,,
9376,0.0,,,,,,,,,,,,,,,,,
9377,0.0,,,,,,,,,,,,,,,,,
9378,0.0,,,,,,,,,,,,,,,,,
9379,0.0,,,,,,,,,,,,,,,,,
9381,0.0,,,,,,,,,,,,,,,,,
9382,0.0,,,,,,,,,,,,,,,,,
9383,0.0,,,,,,,,,,,,,,,,,
9386,0.0,,,,,,,,,,,,,,,,,
9388,0.0,,,,,,,,,,,,,,,,,
9389,1.0,,,,,,,,,,,,,,,,,
9391,0.0,,,,,,,,,,,,,,,,,
9392,1.0,,,,,,,,,,,,,,,,,
9395,0.0,,,,,,,,,,,,,,,,,
9397,0.0,,,,,,,,,,,,,,,,,
9399,0.0,,,,,,,,,,,,,,,,,
9400,0.0,,,,,,,,,,,,,,,,,
9401,1.0,,,,,,,,,,,,,,,,,
9403,0.0,,,,,,,,,,,,,,,,,
9404,0.0,,,,,,,,,,,,,,,,,
9405,1.0,,,,,,,,,,,,,,,,,
9409,1.0,,,,,,,,,,,,,,,,,
9411,0.0,,,,,,,,,,,,,,,,,
9412,0.0,,,,,,,,,,,,,,,,,
9413,0.0,,,,,,,,,,,,,,,,,
9414,0.0,,,,,,,,,,,,,,,,,
9415,0.0,,,,,,,,,,,,,,,,,
9417,1.0,,,,,,,,,,,,,,,,,
9418,0.0,,,,,,,,,,,,,,,,,
9419,1.0,,,,,,,,,,,,,,,,,
9423,0.0,,,,,,,,,,,,,,,,,
9424,0.0,,,,,,,,,,,,,,,,,
9425,1.0,,,,,,,,,,,,,,,,,
9426,0.0,,,,,,,,,,,,,,,,,
9427,0.0,,,,,,,,,,,,,,,,,
9428,0.0,,,,,,,,,,,,,,,,,
9429,0.0,,,,,,,,,,,,,,,,,
9430,0.0,,,,,,,,,,,,,,,,,
9431,0.0,,,,,,,,,,,,,,,,,
9432,0.0,,,,,,,,,,,,,,,,,
9433,0.0,,,,,,,,,,,,,,,,,
9434,0.0,,,,,,,,,,,,,,,,,
9436,0.0,,,,,,,,,,,,,,,,,
9437,0.0,,,,,,,,,,,,,,,,,
9438,0.0,,,,,,,,,,,,,,,,,
9439,1.0,,,,,,,,,,,,,,,,,
9440,0.0,,,,,,,,,,,,,,,,,
9441,0.0,,,,,,,,,,,,,,,,,
9442,0.0,,,,,,,,,,,,,,,,,
9443,0.0,,,,,,,,,,,,,,,,,
9444,0.0,,,,,,,,,,,,,,,,,
9445,0.0,,,,,,,,,,,,,,,,,
9446,0.0,,,,,,,,,,,,,,,,,
9447,0.0,,,,,,,,,,,,,,,,,
9448,0.0,,,,,,,,,,,,,,,,,
9449,0.0,,,,,,,,,,,,,,,,,
9450,1.0,,,,,,,,,,,,,,,,,
9452,1.0,,,,,,,,,,,,,,,,,
9458,1.0,,,,,,,,,,,,,,,,,
9461,1.0,,,,,,,,,,,,,,,,,
9464,0.0,,,,,,,,,,,,,,,,,
9466,0.0,,,,,,,,,,,,,,,,,
9467,0.0,,,,,,,,,,,,,,,,,
9468,1.0,,,,,,,,,,,,,,,,,
9470,0.0,,,,,,,,,,,,,,,,,
9471,1.0,,,,,,,,,,,,,,,,,
9472,1.0,,,,,,,,,,,,,,,,,
9473,1.0,,,,,,,,,,,,,,,,,
9475,0.0,,,,,,,,,,,,,,,,,
9476,1.0,,,,,,,,,,,,,,,,,
9478,1.0,,,,,,,,,,,,,,,,,
9481,0.0,,,,,,,,,,,,,,,,,
9482,1.0,,,,,,,,,,,,,,,,,
9486,1.0,,,,,,,,,,,,,,,,,
9488,1.0,,,,,,,,,,,,,,,,,
9490,0.0,,,,,,,,,,,,,,,,,
9491,1.0,,,,,,,,,,,,,,,,,
9496,0.0,,,,,,,,,,,,,,,,,
9497,1.0,,,,,,,,,,,,,,,,,
9498,0.0,,,,,,,,,,,,,,,,,
9499,0.0,,,,,,,,,,,,,,,,,
9500,0.0,,,,,,,,,,,,,,,,,
9501,0.0,,,,,,,,,,,,,,,,,
9502,0.0,,,,,,,,,,,,,,,,,
9503,0.0,,,,,,,,,,,,,,,,,
9504,0.0,,,,,,,,,,,,,,,,,
9505,0.0,,,,,,,,,,,,,,,,,
9506,0.0,,,,,,,,,,,,,,,,,
9507,0.0,,,,,,,,,,,,,,,,,
9508,0.0,,,,,,,,,,,,,,,,,
9509,0.0,,,,,,,,,,,,,,,,,
9510,0.0,,,,,,,,,,,,,,,,,
9511,0.0,,,,,,,,,,,,,,,,,
9512,1.0,,,,,,,,,,,,,,,,,
9514,0.0,,,,,,,,,,,,,,,,,
9515,1.0,,,,,,,,,,,,,,,,,
9516,0.0,,,,,,,,,,,,,,,,,
9517,0.0,,,,,,,,,,,,,,,,,
9518,0.0,,,,,,,,,,,,,,,,,
9519,0.0,,,,,,,,,,,,,,,,,
9520,0.0,,,,,,,,,,,,,,,,,
9521,0.0,,,,,,,,,,,,,,,,,
9522,0.0,,,,,,,,,,,,,,,,,
9524,0.0,,,,,,,,,,,,,,,,,
9525,0.0,,,,,,,,,,,,,,,,,
9526,0.0,,,,,,,,,,,,,,,,,
9527,0.0,,,,,,,,,,,,,,,,,
9528,1.0,,,,,,,,,,,,,,,,,
9534,0.0,,,,,,,,,,,,,,,,,
9535,0.0,,,,,,,,,,,,,,,,,
9536,0.0,,,,,,,,,,,,,,,,,
9537,1.0,,,,,,,,,,,,,,,,,
9539,0.0,,,,,,,,,,,,,,,,,
9540,0.0,,,,,,,,,,,,,,,,,
9541,0.0,,,,,,,,,,,,,,,,,
9542,0.0,,,,,,,,,,,,,,,,,
9543,0.0,,,,,,,,,,,,,,,,,
9544,0.0,,,,,,,,,,,,,,,,,
9545,1.0,,,,,,,,,,,,,,,,,
9548,0.0,,,,,,,,,,,,,,,,,
9549,0.0,,,,,,,,,,,,,,,,,
9550,0.0,,,,,,,,,,,,,,,,,
9551,0.0,,,,,,,,,,,,,,,,,
9552,0.0,,,,,,,,,,,,,,,,,
9553,0.0,,,,,,,,,,,,,,,,,
9554,0.0,,,,,,,,,,,,,,,,,
9555,0.0,,,,,,,,,,,,,,,,,
9556,0.0,,,,,,,,,,,,,,,,,
9557,0.0,,,,,,,,,,,,,,,,,
9558,0.0,,,,,,,,,,,,,,,,,
9559,1.0,,,,,,,,,,,,,,,,,
9562,0.0,,,,,,,,,,,,,,,,,
9563,1.0,,,,,,,,,,,,,,,,,
9565,1.0,,,,,,,,,,,,,,,,,
9567,0.0,,,,,,,,,,,,,,,,,
9568,1.0,,,,,,,,,,,,,,,,,
9571,1.0,,,,,,,,,,,,,,,,,
9573,0.0,,,,,,,,,,,,,,,,,
9574,1.0,,,,,,,,,,,,,,,,,
9578,0.0,,,,,,,,,,,,,,,,,
9579,0.0,,,,,,,,,,,,,,,,,
9580,0.0,,,,,,,,,,,,,,,,,
9581,0.0,,,,,,,,,,,,,,,,,
9582,0.0,,,,,,,,,,,,,,,,,
9583,0.0,,,,,,,,,,,,,,,,,
9584,0.0,,,,,,,,,,,,,,,,,
9585,0.0,,,,,,,,,,,,,,,,,
9586,1.0,,,,,,,,,,,,,,,,,
9589,0.0,,,,,,,,,,,,,,,,,
9590,0.0,,,,,,,,,,,,,,,,,
9591,0.0,,,,,,,,,,,,,,,,,
9592,0.0,,,,,,,,,,,,,,,,,
9593,0.0,,,,,,,,,,,,,,,,,
9594,1.0,,,,,,,,,,,,,,,,,
9598,0.0,,,,,,,,,,,,,,,,,
9599,1.0,,,,,,,,,,,,,,,,,
9600,0.0,,,,,,,,,,,,,,,,,
9601,0.0,,,,,,,,,,,,,,,,,
9602,0.0,,,,,,,,,,,,,,,,,
9603,0.0,,,,,,,,,,,,,,,,,
9604,0.0,,,,,,,,,,,,,,,,,
9605,1.0,,,,,,,,,,,,,,,,,
9607,0.0,,,,,,,,,,,,,,,,,
9608,1.0,,,,,,,,,,,,,,,,,
9609,0.0,,,,,,,,,,,,,,,,,
9610,1.0,,,,,,,,,,,,,,,,,
9612,1.0,,,,,,,,,,,,,,,,,
9613,0.0,,,,,,,,,,,,,,,,,
9614,0.0,,,,,,,,,,,,,,,,,
9615,0.0,,,,,,,,,,,,,,,,,
9616,0.0,,,,,,,,,,,,,,,,,
9617,0.0,,,,,,,,,,,,,,,,,
9618,0.0,,,,,,,,,,,,,,,,,
9619,0.0,,,,,,,,,,,,,,,,,
9620,0.0,,,,,,,,,,,,,,,,,
9621,0.0,,,,,,,,,,,,,,,,,
9622,1.0,,,,,,,,,,,,,,,,,
9624,0.0,,,,,,,,,,,,,,,,,
9625,0.0,,,,,,,,,,,,,,,,,
9626,0.0,,,,,,,,,,,,,,,,,
9627,1.0,,,,,,,,,,,,,,,,,
9628,1.0,,,,,,,,,,,,,,,,,
9629,1.0,,,,,,,,,,,,,,,,,
9633,0.0,,,,,,,,,,,,,,,,,
9634,1.0,,,,,,,,,,,,,,,,,
9638,0.0,,,,,,,,,,,,,,,,,
9639,0.0,,,,,,,,,,,,,,,,,
9640,0.0,,,,,,,,,,,,,,,,,
9641,0.0,,,,,,,,,,,,,,,,,
9642,0.0,,,,,,,,,,,,,,,,,
9643,1.0,,,,,,,,,,,,,,,,,
9646,0.0,,,,,,,,,,,,,,,,,
9647,0.0,,,,,,,,,,,,,,,,,
9649,0.0,,,,,,,,,,,,,,,,,
9650,0.0,,,,,,,,,,,,,,,,,
9651,0.0,,,,,,,,,,,,,,,,,
9654,0.0,,,,,,,,,,,,,,,,,
9655,0.0,,,,,,,,,,,,,,,,,
9656,1.0,,,,,,,,,,,,,,,,,
9658,0.0,,,,,,,,,,,,,,,,,
9659,0.0,,,,,,,,,,,,,,,,,
9660,0.0,,,,,,,,,,,,,,,,,
9661,0.0,,,,,,,,,,,,,,,,,
9662,0.0,,,,,,,,,,,,,,,,,
9663,0.0,,,,,,,,,,,,,,,,,
9664,0.0,,,,,,,,,,,,,,,,,
9665,0.0,,,,,,,,,,,,,,,,,
9666,0.0,,,,,,,,,,,,,,,,,
9667,0.0,,,,,,,,,,,,,,,,,
9668,1.0,,,,,,,,,,,,,,,,,
9671,0.0,,,,,,,,,,,,,,,,,
9672,0.0,,,,,,,,,,,,,,,,,
9673,0.0,,,,,,,,,,,,,,,,,
9674,1.0,,,,,,,,,,,,,,,,,
9675,0.0,,,,,,,,,,,,,,,,,
9676,0.0,,,,,,,,,,,,,,,,,
9677,0.0,,,,,,,,,,,,,,,,,
9678,0.0,,,,,,,,,,,,,,,,,
9679,0.0,,,,,,,,,,,,,,,,,
9680,0.0,,,,,,,,,,,,,,,,,
9681,0.0,,,,,,,,,,,,,,,,,
9682,0.0,,,,,,,,,,,,,,,,,
9683,0.0,,,,,,,,,,,,,,,,,
9688,0.0,,,,,,,,,,,,,,,,,
9689,0.0,,,,,,,,,,,,,,,,,
9690,0.0,,,,,,,,,,,,,,,,,
9691,0.0,,,,,,,,,,,,,,,,,
9692,0.0,,,,,,,,,,,,,,,,,
9693,1.0,,,,,,,,,,,,,,,,,
9695,0.0,,,,,,,,,,,,,,,,,
9709,0.0,,,,,,,,,,,,,,,,,
9710,1.0,,,,,,,,,,,,,,,,,
9712,0.0,,,,,,,,,,,,,,,,,
9713,0.0,,,,,,,,,,,,,,,,,
9714,1.0,,,,,,,,,,,,,,,,,
9716,0.0,,,,,,,,,,,,,,,,,
9717,0.0,,,,,,,,,,,,,,,,,
9718,0.0,,,,,,,,,,,,,,,,,
9719,1.0,,,,,,,,,,,,,,,,,
9722,0.0,,,,,,,,,,,,,,,,,
9723,1.0,,,,,,,,,,,,,,,,,
9725,0.0,,,,,,,,,,,,,,,,,
9726,0.0,,,,,,,,,,,,,,,,,
9727,1.0,,,,,,,,,,,,,,,,,
9729,0.0,,,,,,,,,,,,,,,,,
9730,1.0,,,,,,,,,,,,,,,,,
9734,0.0,,,,,,,,,,,,,,,,,
9735,0.0,,,,,,,,,,,,,,,,,
9736,0.0,,,,,,,,,,,,,,,,,
9737,1.0,,,,,,,,,,,,,,,,,
9738,0.0,,,,,,,,,,,,,,,,,
9739,0.0,,,,,,,,,,,,,,,,,
9742,1.0,,,,,,,,,,,,,,,,,
9747,0.0,,,,,,,,,,,,,,,,,
9748,0.0,,,,,,,,,,,,,,,,,
9749,1.0,,,,,,,,,,,,,,,,,
9751,0.0,,,,,,,,,,,,,,,,,
9752,1.0,,,,,,,,,,,,,,,,,
9754,0.0,,,,,,,,,,,,,,,,,
9760,1.0,,,,,,,,,,,,,,,,,
9763,1.0,,,,,,,,,,,,,,,,,
9766,1.0,,,,,,,,,,,,,,,,,
9769,1.0,,,,,,,,,,,,,,,,,
9772,1.0,,,,,,,,,,,,,,,,,
9774,0.0,,,,,,,,,,,,,,,,,
9775,1.0,,,,,,,,,,,,,,,,,
9777,0.0,,,,,,,,,,,,,,,,,
9778,1.0,,,,,,,,,,,,,,,,,
9783,1.0,,,,,,,,,,,,,,,,,
9786,0.0,,,,,,,,,,,,,,,,,
9787,0.0,,,,,,,,,,,,,,,,,
9788,0.0,,,,,,,,,,,,,,,,,
9790,0.0,,,,,,,,,,,,,,,,,
9791,0.0,,,,,,,,,,,,,,,,,
9792,1.0,,,,,,,,,,,,,,,,,
9801,0.0,,,,,,,,,,,,,,,,,
9802,0.0,,,,,,,,,,,,,,,,,
9803,0.0,,,,,,,,,,,,,,,,,
9804,0.0,,,,,,,,,,,,,,,,,
9805,0.0,,,,,,,,,,,,,,,,,
9806,1.0,,,,,,,,,,,,,,,,,
9808,0.0,,,,,,,,,,,,,,,,,
9809,1.0,,,,,,,,,,,,,,,,,
9810,0.0,,,,,,,,,,,,,,,,,
9811,0.0,,,,,,,,,,,,,,,,,
9812,0.0,,,,,,,,,,,,,,,,,
9813,0.0,,,,,,,,,,,,,,,,,
9815,1.0,,,,,,,,,,,,,,,,,
9817,0.0,,,,,,,,,,,,,,,,,
9818,0.0,,,,,,,,,,,,,,,,,
9819,0.0,,,,,,,,,,,,,,,,,
9820,0.0,,,,,,,,,,,,,,,,,
9821,0.0,,,,,,,,,,,,,,,,,
9822,0.0,,,,,,,,,,,,,,,,,
9826,0.0,,,,,,,,,,,,,,,,,
9827,1.0,,,,,,,,,,,,,,,,,
9830,0.0,,,,,,,,,,,,,,,,,
9831,1.0,,,,,,,,,,,,,,,,,
9835,0.0,,,,,,,,,,,,,,,,,
9836,0.0,,,,,,,,,,,,,,,,,
9837,0.0,,,,,,,,,,,,,,,,,
9838,1.0,,,,,,,,,,,,,,,,,
9841,0.0,,,,,,,,,,,,,,,,,
9842,0.0,,,,,,,,,,,,,,,,,
9843,0.0,,,,,,,,,,,,,,,,,
9844,0.0,,,,,,,,,,,,,,,,,
9845,0.0,,,,,,,,,,,,,,,,,
9846,1.0,,,,,,,,,,,,,,,,,
9855,0.0,,,,,,,,,,,,,,,,,
9856,0.0,,,,,,,,,,,,,,,,,
9857,0.0,,,,,,,,,,,,,,,,,
9858,0.0,,,,,,,,,,,,,,,,,
9859,0.0,,,,,,,,,,,,,,,,,
9860,0.0,,,,,,,,,,,,,,,,,
9862,0.0,,,,,,,,,,,,,,,,,
9864,0.0,,,,,,,,,,,,,,,,,
9865,1.0,,,,,,,,,,,,,,,,,
9869,0.0,,,,,,,,,,,,,,,,,
9872,0.0,,,,,,,,,,,,,,,,,
9873,1.0,,,,,,,,,,,,,,,,,
9874,1.0,,,,,,,,,,,,,,,,,
9879,0.0,,,,,,,,,,,,,,,,,
9880,1.0,,,,,,,,,,,,,,,,,
9882,0.0,,,,,,,,,,,,,,,,,
9883,0.0,,,,,,,,,,,,,,,,,
9884,0.0,,,,,,,,,,,,,,,,,
9885,0.0,,,,,,,,,,,,,,,,,
9886,1.0,,,,,,,,,,,,,,,,,
9888,0.0,,,,,,,,,,,,,,,,,
9889,0.0,,,,,,,,,,,,,,,,,
9890,0.0,,,,,,,,,,,,,,,,,
9891,0.0,,,,,,,,,,,,,,,,,
9892,0.0,,,,,,,,,,,,,,,,,
9893,0.0,,,,,,,,,,,,,,,,,
9894,0.0,,,,,,,,,,,,,,,,,
9895,1.0,,,,,,,,,,,,,,,,,
9897,1.0,,,,,,,,,,,,,,,,,
9899,0.0,,,,,,,,,,,,,,,,,
9900,1.0,,,,,,,,,,,,,,,,,
9903,0.0,,,,,,,,,,,,,,,,,
9904,0.0,,,,,,,,,,,,,,,,,
9905,0.0,,,,,,,,,,,,,,,,,
9906,1.0,,,,,,,,,,,,,,,,,
9912,0.0,,,,,,,,,,,,,,,,,
9913,0.0,,,,,,,,,,,,,,,,,
9914,0.0,,,,,,,,,,,,,,,,,
9915,0.0,,,,,,,,,,,,,,,,,
9916,0.0,,,,,,,,,,,,,,,,,
9917,0.0,,,,,,,,,,,,,,,,,
9918,0.0,,,,,,,,,,,,,,,,,
9919,1.0,,,,,,,,,,,,,,,,,
9925,0.0,,,,,,,,,,,,,,,,,
9926,0.0,,,,,,,,,,,,,,,,,
9927,0.0,,,,,,,,,,,,,,,,,
9928,0.0,,,,,,,,,,,,,,,,,
9929,0.0,,,,,,,,,,,,,,,,,
9930,0.0,,,,,,,,,,,,,,,,,
9931,0.0,,,,,,,,,,,,,,,,,
9932,0.0,,,,,,,,,,,,,,,,,
